millis,gain_hex,conv_hex,gain_x,conv_ms,uva_raw,uvb_raw,uvc_raw,uva_mw,uvb_mw,uvc_mw,temp_c
39777516,0x2,0x4,512,16,105,105,188,4.357910,4.844971,3.809570,21.600
39777564,0x2,0x5,512,32,103,103,184,2.137451,2.376343,1.864258,21.600
39777645,0x2,0x6,512,64,105,105,187,1.089478,1.211243,0.947327,21.600
39777796,0x2,0x7,512,128,105,106,187,0.544739,0.611389,0.473663,21.600
39778089,0x2,0x8,512,256,103,104,184,0.267181,0.299927,0.233032,21.600
39778667,0x2,0x9,512,512,106,107,189,0.137482,0.154289,0.119682,21.650
39779805,0x2,0xA,512,1024,106,106,188,0.068741,0.076424,0.059525,21.600
39782078,0x2,0xB,512,2048,111,112,196,0.035992,0.040375,0.031029,21.600
39786610,0x2,0xC,512,4096,119,119,207,0.019293,0.021449,0.016385,21.600
39795672,0x2,0xD,512,8192,134,134,229,0.010862,0.012076,0.009063,21.600
39813783,0x2,0xE,512,16384,166,164,275,0.006728,0.007390,0.005442,21.550
39814796,0x1,0x0,1024,1,156,156,274,51.796875,57.585938,44.417969,21.600
39814809,0x1,0x1,1024,2,189,189,333,31.376953,34.883789,26.991211,21.600
39814823,0x1,0x2,1024,4,200,201,354,16.601563,18.549316,14.346680,21.600
39814841,0x1,0x3,1024,8,196,197,348,8.134766,9.090088,7.051758,21.550
39814872,0x1,0x4,1024,16,196,196,347,4.067383,4.521973,3.515747,21.600
39814919,0x1,0x5,1024,32,199,200,353,2.064819,2.307129,1.788269,21.550
39815001,0x1,0x6,1024,64,198,199,351,1.027222,1.147797,0.889069,21.600
39815151,0x1,0x7,1024,128,197,198,350,0.511017,0.571014,0.443268,21.600
39815444,0x1,0x8,1024,256,197,198,349,0.255508,0.285507,0.221001,21.600
39816022,0x1,0x9,1024,512,202,203,357,0.130997,0.146358,0.113033,21.600
39817165,0x1,0xA,1024,1024,205,206,361,0.066471,0.074261,0.057150,21.600
39819438,0x1,0xB,1024,2048,216,216,376,0.035019,0.038933,0.029762,21.600
39823974,0x1,0xC,1024,4096,231,231,398,0.018725,0.020818,0.015752,21.550
39833034,0x1,0xD,1024,8192,268,268,453,0.010862,0.012076,0.008964,21.600
39851142,0x1,0xE,1024,16384,340,338,556,0.006890,0.007615,0.005501,21.600
39852155,0x0,0x0,2048,1,292,293,496,48.476563,54.079102,40.203125,21.800
39852168,0x0,0x1,2048,2,356,356,610,29.550781,32.853516,24.721680,21.500
39852181,0x0,0x2,2048,4,373,373,641,15.480957,17.211182,12.989014,21.600
39852200,0x0,0x3,2048,8,372,373,641,7.719727,8.605591,6.494507,21.600
39852231,0x0,0x4,2048,16,378,378,649,3.922119,4.360474,3.287781,21.600
39852278,0x0,0x5,2048,32,375,375,644,1.945496,2.162933,1.631226,21.600
39852359,0x0,0x6,2048,64,376,376,646,0.975342,1.084351,0.818146,21.550
39852509,0x0,0x7,2048,128,373,373,641,0.483780,0.537849,0.405907,21.600
39852801,0x0,0x8,2048,256,380,380,651,0.246429,0.273972,0.206120,21.600
39853380,0x0,0x9,2048,512,380,380,652,0.123215,0.136986,0.103218,21.550
39854524,0x0,0xA,2048,1024,393,392,669,0.063715,0.070656,0.052955,21.600
39856795,0x0,0xB,2048,2048,410,409,693,0.033236,0.036860,0.027427,21.650
39861327,0x0,0xC,2048,4096,447,446,748,0.018117,0.020097,0.014802,21.600
39870386,0x0,0xD,2048,8192,520,516,852,0.010538,0.011626,0.008430,21.600
39888500,0x0,0xE,2048,16384,664,657,1061,0.006728,0.007401,0.005249,21.600
39890513,0xB,0x0,1,1,1,1,1,340.000000,378.000000,166.000000,21.600
39890526,0xB,0x1,1,2,1,1,1,170.000000,189.000000,83.000000,21.700
39890539,0xB,0x2,1,4,1,1,1,85.000000,94.500000,41.500000,21.600
39890558,0xB,0x3,1,8,1,0,1,42.500000,0.000000,20.750000,21.650
39890589,0xB,0x4,1,16,1,1,1,21.250000,23.625000,10.375000,21.600
39890637,0xB,0x5,1,32,1,1,1,10.625000,11.812500,5.187500,21.600
39890719,0xB,0x6,1,64,1,1,1,5.312500,5.906250,2.593750,21.600
39890869,0xB,0x7,1,128,1,1,1,2.656250,2.953125,1.296875,21.600
39891162,0xB,0x8,1,256,1,1,1,1.328125,1.476563,0.648438,21.650
39891740,0xB,0x9,1,512,1,1,1,0.664063,0.738281,0.324219,21.650
39892877,0xB,0xA,1,1024,1,1,1,0.332031,0.369141,0.162109,21.650
39895147,0xB,0xB,1,2048,1,1,1,0.166016,0.184570,0.081055,21.650
39899673,0xB,0xC,1,4096,1,1,1,0.083008,0.092285,0.040527,21.650
39908706,0xB,0xD,1,8192,1,1,1,0.041504,0.046143,0.020264,21.650
39926769,0xB,0xE,1,16384,1,1,1,0.020752,0.023071,0.010132,21.650
39927782,0xA,0x0,2,1,1,1,1,170.000000,189.000000,83.000000,21.800
39927795,0xA,0x1,2,2,1,1,1,85.000000,94.500000,41.500000,21.700
39927808,0xA,0x2,2,4,1,1,1,42.500000,47.250000,20.750000,21.650
39927827,0xA,0x3,2,8,1,1,1,21.250000,23.625000,10.375000,21.650
39927857,0xA,0x4,2,16,1,1,1,10.625000,11.812500,5.187500,21.600
39927905,0xA,0x5,2,32,1,1,1,5.312500,5.906250,2.593750,21.650
39927987,0xA,0x6,2,64,1,1,1,2.656250,2.953125,1.296875,21.700
39928137,0xA,0x7,2,128,1,1,1,1.328125,1.476563,0.648438,21.650
39928430,0xA,0x8,2,256,1,1,1,0.664063,0.738281,0.324219,21.650
39929004,0xA,0x9,2,512,1,1,1,0.332031,0.369141,0.162109,21.650
39930141,0xA,0xA,2,1024,1,1,1,0.166016,0.184570,0.081055,21.650
39932410,0xA,0xB,2,2048,1,1,1,0.083008,0.092285,0.040527,21.650
39936930,0xA,0xC,2,4096,1,1,1,0.041504,0.046143,0.020264,21.650
39945967,0xA,0xD,2,8192,1,1,1,0.020752,0.023071,0.010132,21.650
39964022,0xA,0xE,2,16384,1,1,1,0.010376,0.011536,0.005066,21.650
39965036,0x9,0x0,4,1,1,1,2,85.000000,94.500000,83.000000,21.800
39965049,0x9,0x1,4,2,1,1,2,42.500000,47.250000,41.500000,21.700
39965062,0x9,0x2,4,4,1,1,2,21.250000,23.625000,20.750000,21.600
39965081,0x9,0x3,4,8,1,1,2,10.625000,11.812500,10.375000,21.600
39965111,0x9,0x4,4,16,1,1,2,5.312500,5.906250,5.187500,21.650
39965158,0x9,0x5,4,32,1,1,2,2.656250,2.953125,2.593750,21.650
39965240,0x9,0x6,4,64,1,1,2,1.328125,1.476563,1.296875,21.650
39965391,0x9,0x7,4,128,1,1,2,0.664063,0.738281,0.648438,21.650
39965683,0x9,0x8,4,256,1,1,2,0.332031,0.369141,0.324219,21.600
39966259,0x9,0x9,4,512,1,1,2,0.166016,0.184570,0.162109,21.650
39967398,0x9,0xA,4,1024,1,1,2,0.083008,0.092285,0.081055,21.600
39969665,0x9,0xB,4,2048,1,1,2,0.041504,0.046143,0.040527,21.600
39974187,0x9,0xC,4,4096,1,1,2,0.020752,0.023071,0.020264,21.550
39983218,0x9,0xD,4,8192,1,1,2,0.010376,0.011536,0.010132,21.600
40001264,0x9,0xE,4,16384,2,2,2,0.010376,0.011536,0.005066,21.600
40002277,0x8,0x0,8,1,2,2,3,85.000000,94.500000,62.250000,21.600
40002290,0x8,0x1,8,2,2,2,3,42.500000,47.250000,31.125000,21.600
40002304,0x8,0x2,8,4,2,2,3,21.250000,23.625000,15.562500,21.650
40002323,0x8,0x3,8,8,2,2,3,10.625000,11.812500,7.781250,21.650
40002353,0x8,0x4,8,16,2,2,3,5.312500,5.906250,3.890625,21.600
40002400,0x8,0x5,8,32,2,2,3,2.656250,2.953125,1.945313,21.600
40002482,0x8,0x6,8,64,2,2,3,1.328125,1.476563,0.972656,21.550
40002632,0x8,0x7,8,128,2,2,3,0.664063,0.738281,0.486328,21.600
40002925,0x8,0x8,8,256,2,2,3,0.332031,0.369141,0.243164,21.600
40003497,0x8,0x9,8,512,2,2,4,0.166016,0.184570,0.162109,21.600
40004635,0x8,0xA,8,1024,2,2,4,0.083008,0.092285,0.081055,21.600
40006902,0x8,0xB,8,2048,2,2,4,0.041504,0.046143,0.040527,21.600
40011422,0x8,0xC,8,4096,2,2,4,0.020752,0.023071,0.020264,21.600
40020452,0x8,0xD,8,8192,2,2,4,0.010376,0.011536,0.010132,21.550
40038494,0x8,0xE,8,16384,3,3,4,0.007782,0.008652,0.005066,21.650
40039507,0x7,0x0,16,1,3,3,5,63.750000,70.875000,51.875000,21.800
40039520,0x7,0x1,16,2,3,4,6,31.875000,47.250000,31.125000,21.600
40039533,0x7,0x2,16,4,4,4,6,21.250000,23.625000,15.562500,21.550
40039552,0x7,0x3,16,8,3,4,6,7.968750,11.812500,7.781250,21.550
40039582,0x7,0x4,16,16,4,4,6,5.312500,5.906250,3.890625,21.600
40039630,0x7,0x5,16,32,4,4,6,2.656250,2.953125,1.945313,21.550
40039711,0x7,0x6,16,64,4,4,6,1.328125,1.476563,0.972656,21.600
40039861,0x7,0x7,16,128,4,4,6,0.664063,0.738281,0.486328,21.600
40040155,0x7,0x8,16,256,4,4,6,0.332031,0.369141,0.243164,21.600
40040727,0x7,0x9,16,512,4,4,6,0.166016,0.184570,0.121582,21.600
40041865,0x7,0xA,16,1024,4,4,6,0.083008,0.092285,0.060791,21.550
40044132,0x7,0xB,16,2048,4,4,7,0.041504,0.046143,0.035461,21.550
40048651,0x7,0xC,16,4096,4,4,7,0.020752,0.023071,0.017731,21.600
40057679,0x7,0xD,16,8192,4,4,7,0.010376,0.011536,0.008865,21.600
40075717,0x7,0xE,16,16384,5,5,8,0.006485,0.007210,0.005066,21.600
40076730,0x6,0x0,32,1,6,6,10,63.750000,70.875000,51.875000,21.600
40076744,0x6,0x1,32,2,7,7,12,37.187500,41.343750,31.125000,21.700
40076757,0x6,0x2,32,4,7,7,12,18.593750,20.671875,15.562500,21.550
40076776,0x6,0x3,32,8,7,7,12,9.296875,10.335938,7.781250,21.550
40076805,0x6,0x4,32,16,7,7,12,4.648438,5.167969,3.890625,21.600
40076852,0x6,0x5,32,32,7,7,12,2.324219,2.583984,1.945313,21.550
40076934,0x6,0x6,32,64,7,7,12,1.162109,1.291992,0.972656,21.550
40077084,0x6,0x7,32,128,7,7,12,0.581055,0.645996,0.486328,21.600
40077376,0x6,0x8,32,256,7,7,12,0.290527,0.322998,0.243164,21.550
40077949,0x6,0x9,32,512,7,7,12,0.145264,0.161499,0.121582,21.550
40079087,0x6,0xA,32,1024,7,7,12,0.072632,0.080750,0.060791,21.550
40081350,0x6,0xB,32,2048,7,7,12,0.036316,0.040375,0.030396,21.600
40085867,0x6,0xC,32,4096,7,7,13,0.018158,0.020187,0.016464,21.550
40094894,0x6,0xD,32,8192,8,8,14,0.010376,0.011536,0.008865,21.550
40112941,0x6,0xE,32,16384,9,9,16,0.005836,0.006489,0.005066,21.600
40113954,0x5,0x0,64,1,11,11,19,58.437500,64.968750,49.281250,21.600
40113968,0x5,0x1,64,2,13,13,23,34.531250,38.390625,29.828125,21.700
40113981,0x5,0x2,64,4,13,13,24,17.265625,19.195313,15.562500,21.600
40114000,0x5,0x3,64,8,13,13,24,8.632813,9.597656,7.781250,21.550
40114030,0x5,0x4,64,16,13,13,24,4.316406,4.798828,3.890625,21.550
40114078,0x5,0x5,64,32,13,13,24,2.158203,2.399414,1.945313,21.600
40114159,0x5,0x6,64,64,13,13,24,1.079102,1.199707,0.972656,21.550
40114310,0x5,0x7,64,128,13,13,24,0.539551,0.599854,0.486328,21.550
40114603,0x5,0x8,64,256,13,13,24,0.269775,0.299927,0.243164,21.550
40115176,0x5,0x9,64,512,14,14,25,0.145264,0.161499,0.126648,21.600
40116314,0x5,0xA,64,1024,13,14,25,0.067444,0.080750,0.063324,21.500
40118576,0x5,0xB,64,2048,13,14,25,0.033722,0.040375,0.031662,21.550
40123096,0x5,0xC,64,4096,14,14,26,0.018158,0.020187,0.016464,21.550
40132124,0x5,0xD,64,8192,15,15,28,0.009727,0.010815,0.008865,21.550
40150164,0x5,0xE,64,16384,18,18,32,0.005836,0.006489,0.005066,21.550
40151177,0x4,0x0,128,1,21,21,38,55.781250,62.015625,49.281250,21.600
40151191,0x4,0x1,128,2,25,26,46,33.203125,38.390625,29.828125,21.600
40151204,0x4,0x2,128,4,27,27,48,17.929688,19.933594,15.562500,21.550
40151223,0x4,0x3,128,8,26,27,48,8.632813,9.966797,7.781250,21.550
40151253,0x4,0x4,128,16,27,27,49,4.482422,4.983398,3.971680,21.550
40151300,0x4,0x5,128,32,26,27,48,2.158203,2.491699,1.945313,21.550
40151382,0x4,0x6,128,64,27,27,48,1.120605,1.245850,0.972656,21.550
40151532,0x4,0x7,128,128,26,26,47,0.539551,0.599854,0.476196,21.550
40151825,0x4,0x8,128,256,27,27,48,0.280151,0.311462,0.243164,21.550
40152397,0x4,0x9,128,512,27,27,49,0.140076,0.155731,0.124115,21.600
40153536,0x4,0xA,128,1024,27,27,49,0.070038,0.077866,0.062057,21.550
40155802,0x4,0xB,128,2048,27,28,49,0.035019,0.040375,0.031029,21.500
40160320,0x4,0xC,128,4096,29,29,53,0.018806,0.020908,0.016781,21.500
40169339,0x4,0xD,128,8192,31,32,56,0.010052,0.011536,0.008865,21.550
40187371,0x4,0xE,128,16384,37,37,65,0.005999,0.006669,0.005145,21.550
40188385,0x3,0x0,256,1,42,41,76,55.781250,60.539063,49.281250,21.600
40188398,0x3,0x1,256,2,50,50,90,33.203125,36.914063,29.179688,21.500
40188411,0x3,0x2,256,4,51,51,93,16.933594,18.826172,15.076172,21.550
40188430,0x3,0x3,256,8,52,52,95,8.632813,9.597656,7.700195,21.550
40188460,0x3,0x4,256,16,52,53,96,4.316406,4.891113,3.890625,21.550
40188508,0x3,0x5,256,32,52,52,95,2.158203,2.399414,1.925049,21.550
40188589,0x3,0x6,256,64,50,51,93,1.037598,1.176636,0.942261,21.550
40188739,0x3,0x7,256,128,51,52,93,0.529175,0.599854,0.471130,21.550
40189032,0x3,0x8,256,256,51,52,94,0.264587,0.299927,0.238098,21.550
40189610,0x3,0x9,256,512,53,53,96,0.137482,0.152847,0.121582,21.550
40190752,0x3,0xA,256,1024,53,53,96,0.068741,0.076424,0.060791,21.550
40193026,0x3,0xB,256,2048,55,55,99,0.035667,0.039654,0.031345,21.500
40197559,0x3,0xC,256,4096,57,57,102,0.018482,0.020548,0.016148,21.500
40206618,0x3,0xD,256,8192,64,64,113,0.010376,0.011536,0.008945,21.550
40224717,0x3,0xE,256,16384,76,76,133,0.006161,0.006849,0.005264,21.550
40225730,0x2,0x0,512,1,81,82,146,53.789063,60.539063,47.335938,21.600
40225744,0x2,0x1,512,2,98,99,176,32.539063,36.544922,28.531250,21.600
40225757,0x2,0x2,512,4,105,105,187,17.431641,19.379883,15.157227,21.500
40225776,0x2,0x3,512,8,102,103,183,8.466797,9.505371,7.416504,21.550
40225806,0x2,0x4,512,16,104,104,185,4.316406,4.798828,3.748779,21.500
40225853,0x2,0x5,512,32,104,104,185,2.158203,2.399414,1.874390,21.500
40225935,0x2,0x6,512,64,103,103,183,1.068726,1.188171,0.927063,21.550
40226090,0x2,0x7,512,128,103,103,184,0.534363,0.594086,0.466064,21.550
40226381,0x2,0x8,512,256,104,104,185,0.269775,0.299927,0.234299,21.550
40226960,0x2,0x9,512,512,106,107,189,0.137482,0.154289,0.119682,21.550
40228102,0x2,0xA,512,1024,107,108,191,0.069389,0.077866,0.060474,21.500
40230371,0x2,0xB,512,2048,111,111,195,0.035992,0.040014,0.030870,21.500
40234903,0x2,0xC,512,4096,119,119,208,0.019293,0.021449,0.016464,21.500
40243958,0x2,0xD,512,8192,134,135,231,0.010862,0.012167,0.009142,21.550
40262063,0x2,0xE,512,16384,166,164,275,0.006728,0.007390,0.005442,21.550
40263076,0x1,0x0,1024,1,154,155,271,51.132813,57.216797,43.931641,21.400
40263090,0x1,0x1,1024,2,187,189,333,31.044922,34.883789,26.991211,21.600
40263103,0x1,0x2,1024,4,197,198,350,16.352539,18.272461,14.184570,21.500
40263122,0x1,0x3,1024,8,196,196,347,8.134766,9.043945,7.031494,21.550
40263152,0x1,0x4,1024,16,196,197,347,4.067383,4.545044,3.515747,21.550
40263199,0x1,0x5,1024,32,200,201,354,2.075195,2.318665,1.793335,21.550
40263281,0x1,0x6,1024,64,197,197,348,1.022034,1.136261,0.881470,21.550
40263431,0x1,0x7,1024,128,199,199,351,0.516205,0.573898,0.444534,21.550
40263724,0x1,0x8,1024,256,199,199,351,0.258102,0.286949,0.222267,21.550
40264303,0x1,0x9,1024,512,200,201,353,0.129700,0.144917,0.111767,21.550
40265446,0x1,0xA,1024,1024,204,205,359,0.066147,0.073900,0.056833,21.550
40267720,0x1,0xB,1024,2048,216,216,376,0.035019,0.038933,0.029762,21.550
40272253,0x1,0xC,1024,4096,233,233,401,0.018888,0.020998,0.015871,21.500
40281310,0x1,0xD,1024,8192,271,270,457,0.010984,0.012167,0.009043,21.550
40299410,0x1,0xE,1024,16384,341,338,555,0.006911,0.007615,0.005491,21.550
40300423,0x0,0x0,2048,1,291,292,495,48.310547,53.894531,40.122070,21.600
40300436,0x0,0x1,2048,2,357,357,611,29.633789,32.945801,24.762207,21.600
40300449,0x0,0x2,2048,4,372,372,639,15.439453,17.165039,12.948486,21.450
40300468,0x0,0x3,2048,8,370,370,637,7.678223,8.536377,6.453979,21.500
40300499,0x0,0x4,2048,16,373,374,643,3.870239,4.314331,3.257385,21.500
40300546,0x0,0x5,2048,32,376,376,647,1.950684,2.168701,1.638824,21.500
40300628,0x0,0x6,2048,64,374,374,642,0.970154,1.078583,0.813080,21.550
40300778,0x0,0x7,2048,128,373,374,641,0.483780,0.539291,0.405907,21.550
40301071,0x0,0x8,2048,256,375,375,644,0.243187,0.270367,0.203903,21.550
40301650,0x0,0x9,2048,512,380,380,651,0.123215,0.136986,0.103060,21.500
40302793,0x0,0xA,2048,1024,393,393,670,0.063715,0.070836,0.053034,21.500
40305064,0x0,0xB,2048,2048,409,409,693,0.033154,0.036860,0.027427,21.500
40309597,0x0,0xC,2048,4096,444,442,743,0.017996,0.019917,0.014703,21.550
40318660,0x0,0xD,2048,8192,515,511,846,0.010437,0.011513,0.008371,21.550
40336768,0x0,0xE,2048,16384,661,653,1055,0.006698,0.007356,0.005219,21.500
40338782,0xB,0x0,1,1,1,1,1,340.000000,378.000000,166.000000,21.600
40338795,0xB,0x1,1,2,1,1,1,170.000000,189.000000,83.000000,21.600
40338808,0xB,0x2,1,4,0,1,1,0.000000,94.500000,41.500000,21.500
40338827,0xB,0x3,1,8,1,1,1,42.500000,47.250000,20.750000,21.500
40338857,0xB,0x4,1,16,1,1,1,21.250000,23.625000,10.375000,21.550
40338905,0xB,0x5,1,32,1,1,1,10.625000,11.812500,5.187500,21.550
40338985,0xB,0x6,1,64,1,1,1,5.312500,5.906250,2.593750,21.550
40339136,0xB,0x7,1,128,1,1,1,2.656250,2.953125,1.296875,21.500
40339428,0xB,0x8,1,256,1,1,1,1.328125,1.476563,0.648438,21.500
40340002,0xB,0x9,1,512,1,1,1,0.664063,0.738281,0.324219,21.550
40341139,0xB,0xA,1,1024,1,1,1,0.332031,0.369141,0.162109,21.550
40343407,0xB,0xB,1,2048,1,1,1,0.166016,0.184570,0.081055,21.550
40347929,0xB,0xC,1,4096,1,1,1,0.083008,0.092285,0.040527,21.550
40356959,0xB,0xD,1,8192,1,1,1,0.041504,0.046143,0.020264,21.600
40375021,0xB,0xE,1,16384,1,1,1,0.020752,0.023071,0.010132,21.600
40376035,0xA,0x0,2,1,1,1,1,170.000000,189.000000,83.000000,21.600
40376048,0xA,0x1,2,2,1,1,1,85.000000,94.500000,41.500000,21.600
40376061,0xA,0x2,2,4,1,1,1,42.500000,47.250000,20.750000,21.550
40376080,0xA,0x3,2,8,1,1,1,21.250000,23.625000,10.375000,21.600
40376110,0xA,0x4,2,16,1,1,1,10.625000,11.812500,5.187500,21.550
40376157,0xA,0x5,2,32,1,1,1,5.312500,5.906250,2.593750,21.600
40376238,0xA,0x6,2,64,1,1,1,2.656250,2.953125,1.296875,21.550
40376388,0xA,0x7,2,128,1,1,1,1.328125,1.476563,0.648438,21.550
40376681,0xA,0x8,2,256,1,1,1,0.664063,0.738281,0.324219,21.550
40377254,0xA,0x9,2,512,1,1,1,0.332031,0.369141,0.162109,21.550
40378392,0xA,0xA,2,1024,1,1,1,0.166016,0.184570,0.081055,21.600
40380658,0xA,0xB,2,2048,1,1,1,0.083008,0.092285,0.040527,21.550
40385182,0xA,0xC,2,4096,1,1,1,0.041504,0.046143,0.020264,21.550
40394218,0xA,0xD,2,8192,1,1,1,0.020752,0.023071,0.010132,21.550
40412282,0xA,0xE,2,16384,1,1,1,0.010376,0.011536,0.005066,21.500
40413295,0x9,0x0,4,1,1,1,2,85.000000,94.500000,83.000000,21.800
40413308,0x9,0x1,4,2,1,1,2,42.500000,47.250000,41.500000,21.700
40413321,0x9,0x2,4,4,1,1,2,21.250000,23.625000,20.750000,21.600
40413340,0x9,0x3,4,8,1,1,2,10.625000,11.812500,10.375000,21.600
40413370,0x9,0x4,4,16,1,1,2,5.312500,5.906250,5.187500,21.550
40413418,0x9,0x5,4,32,1,1,2,2.656250,2.953125,2.593750,21.600
40413500,0x9,0x6,4,64,1,1,2,1.328125,1.476563,1.296875,21.550
40413650,0x9,0x7,4,128,1,1,2,0.664063,0.738281,0.648438,21.550
40413943,0x9,0x8,4,256,1,1,2,0.332031,0.369141,0.324219,21.550
40414516,0x9,0x9,4,512,1,1,2,0.166016,0.184570,0.162109,21.550
40415655,0x9,0xA,4,1024,1,1,2,0.083008,0.092285,0.081055,21.550
40417921,0x9,0xB,4,2048,1,1,2,0.041504,0.046143,0.040527,21.550
40422444,0x9,0xC,4,4096,1,1,2,0.020752,0.023071,0.020264,21.600
40431471,0x9,0xD,4,8192,1,1,2,0.010376,0.011536,0.010132,21.600
40449515,0x9,0xE,4,16384,2,2,2,0.010376,0.011536,0.005066,21.550
40450529,0x8,0x0,8,1,2,2,3,85.000000,94.500000,62.250000,21.600
40450542,0x8,0x1,8,2,2,2,3,42.500000,47.250000,31.125000,21.600
40450555,0x8,0x2,8,4,2,2,3,21.250000,23.625000,15.562500,21.550
40450574,0x8,0x3,8,8,2,2,3,10.625000,11.812500,7.781250,21.600
40450604,0x8,0x4,8,16,2,2,3,5.312500,5.906250,3.890625,21.550
40450651,0x8,0x5,8,32,2,2,4,2.656250,2.953125,2.593750,21.550
40450732,0x8,0x6,8,64,2,2,3,1.328125,1.476563,0.972656,21.550
40450882,0x8,0x7,8,128,2,2,3,0.664063,0.738281,0.486328,21.550
40451174,0x8,0x8,8,256,2,2,3,0.332031,0.369141,0.243164,21.550
40451748,0x8,0x9,8,512,2,2,4,0.166016,0.184570,0.162109,21.550
40452885,0x8,0xA,8,1024,2,2,3,0.083008,0.092285,0.060791,21.600
40455152,0x8,0xB,8,2048,2,2,4,0.041504,0.046143,0.040527,21.600
40459672,0x8,0xC,8,4096,2,2,4,0.020752,0.023071,0.020264,21.600
40468704,0x8,0xD,8,8192,2,2,4,0.010376,0.011536,0.010132,21.550
40486750,0x8,0xE,8,16384,3,3,4,0.007782,0.008652,0.005066,21.500
40487764,0x7,0x0,16,1,3,3,5,63.750000,70.875000,51.875000,21.800
40487777,0x7,0x1,16,2,3,3,6,31.875000,35.437500,31.125000,21.600
40487790,0x7,0x2,16,4,4,4,6,21.250000,23.625000,15.562500,21.550
40487809,0x7,0x3,16,8,4,4,6,10.625000,11.812500,7.781250,21.550
40487840,0x7,0x4,16,16,4,4,6,5.312500,5.906250,3.890625,21.550
40487887,0x7,0x5,16,32,4,4,6,2.656250,2.953125,1.945313,21.550
40487969,0x7,0x6,16,64,4,4,6,1.328125,1.476563,0.972656,21.550
40488119,0x7,0x7,16,128,4,4,6,0.664063,0.738281,0.486328,21.550
40488411,0x7,0x8,16,256,4,4,6,0.332031,0.369141,0.243164,21.550
40488984,0x7,0x9,16,512,4,4,6,0.166016,0.184570,0.121582,21.550
40490120,0x7,0xA,16,1024,4,4,6,0.083008,0.092285,0.060791,21.500
40492387,0x7,0xB,16,2048,4,4,7,0.041504,0.046143,0.035461,21.500
40496904,0x7,0xC,16,4096,4,4,7,0.020752,0.023071,0.017731,21.550
40505931,0x7,0xD,16,8192,4,4,7,0.010376,0.011536,0.008865,21.500
40523975,0x7,0xE,16,16384,5,5,8,0.006485,0.007210,0.005066,21.500
40524989,0x6,0x0,32,1,6,6,10,63.750000,70.875000,51.875000,21.600
40525002,0x6,0x1,32,2,7,7,12,37.187500,41.343750,31.125000,21.600
40525015,0x6,0x2,32,4,7,7,12,18.593750,20.671875,15.562500,21.550
40525034,0x6,0x3,32,8,7,7,12,9.296875,10.335938,7.781250,21.550
40525064,0x6,0x4,32,16,7,7,12,4.648438,5.167969,3.890625,21.550
40525112,0x6,0x5,32,32,7,7,12,2.324219,2.583984,1.945313,21.550
40525194,0x6,0x6,32,64,7,7,12,1.162109,1.291992,0.972656,21.500
40525344,0x6,0x7,32,128,7,7,12,0.581055,0.645996,0.486328,21.550
40525637,0x6,0x8,32,256,7,7,12,0.290527,0.322998,0.243164,21.500
40526210,0x6,0x9,32,512,7,7,12,0.145264,0.161499,0.121582,21.500
40527349,0x6,0xA,32,1024,7,7,12,0.072632,0.080750,0.060791,21.550
40529615,0x6,0xB,32,2048,7,7,12,0.036316,0.040375,0.030396,21.550
40534132,0x6,0xC,32,4096,7,7,13,0.018158,0.020187,0.016464,21.550
40543158,0x6,0xD,32,8192,8,8,14,0.010376,0.011536,0.008865,21.550
40561203,0x6,0xE,32,16384,9,9,16,0.005836,0.006489,0.005066,21.550
40562216,0x5,0x0,64,1,11,11,19,58.437500,64.968750,49.281250,21.600
40562230,0x5,0x1,64,2,12,13,23,31.875000,38.390625,29.828125,21.600
40562243,0x5,0x2,64,4,13,14,24,17.265625,20.671875,15.562500,21.450
40562262,0x5,0x3,64,8,13,13,24,8.632813,9.597656,7.781250,21.500
40562292,0x5,0x4,64,16,13,13,24,4.316406,4.798828,3.890625,21.500
40562339,0x5,0x5,64,32,13,13,24,2.158203,2.399414,1.945313,21.500
40562421,0x5,0x6,64,64,13,13,24,1.079102,1.199707,0.972656,21.500
40562571,0x5,0x7,64,128,13,13,24,0.539551,0.599854,0.486328,21.550
40562865,0x5,0x8,64,256,13,13,24,0.269775,0.299927,0.243164,21.500
40563437,0x5,0x9,64,512,13,13,24,0.134888,0.149963,0.121582,21.500
40564575,0x5,0xA,64,1024,14,14,24,0.072632,0.080750,0.060791,21.550
40566837,0x5,0xB,64,2048,13,14,25,0.033722,0.040375,0.031662,21.550
40571355,0x5,0xC,64,4096,14,14,26,0.018158,0.020187,0.016464,21.500
40580378,0x5,0xD,64,8192,15,15,28,0.009727,0.010815,0.008865,21.500
40598417,0x5,0xE,64,16384,17,18,32,0.005512,0.006489,0.005066,21.500
40599430,0x4,0x0,128,1,21,21,38,55.781250,62.015625,49.281250,21.600
40599443,0x4,0x1,128,2,25,25,46,33.203125,36.914063,29.828125,21.500
40599456,0x4,0x2,128,4,26,26,48,17.265625,19.195313,15.562500,21.500
40599475,0x4,0x3,128,8,26,26,47,8.632813,9.597656,7.619141,21.500
40599506,0x4,0x4,128,16,26,26,48,4.316406,4.798828,3.890625,21.500
40599553,0x4,0x5,128,32,26,26,48,2.158203,2.399414,1.945313,21.500
40599634,0x4,0x6,128,64,26,26,47,1.079102,1.199707,0.952393,21.500
40599785,0x4,0x7,128,128,27,27,48,0.560303,0.622925,0.486328,21.500
40600078,0x4,0x8,128,256,26,27,48,0.269775,0.311462,0.243164,21.450
